Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Software Developer,Heartland Security Insurance Group,Texas,"Microsoft Windows Server, AJAX, ASP.NET, Computer Science, Software troubleshooting, Full-stack development, IIS, Visual Basic, DevOps, Visual Studio, C#, Microsoft SQL Server, Windows, Microsoft Office, Tableau, SQL, JavaScript, Software development, GitHub, JSON, Telerik, Entity Framework",Bachelor's degree,5 years,Mid-level,N/A
AI/Machine Learning Engineer,Oddball,Remote,"TensorFlow, CI/CD, Azure, FedRAMP, Medicare, Computer Science, PyTorch, Google Cloud Platform, AWS, C, Machine learning, NIST standards, JavaScript, Next.js, Natural language processing, Agile, Model training, Machine learning libraries, Cybersecurity, AI, RMF, Leadership, Communication skills, Python, MLOps, Data Science","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy","7 years, 3 years",Senior level,"$140,000 - $170,000 a year"
Application Developer,Brook Valley Management,"Birmingham, AL","Computer Science, Software Engineering, React, RESTful API, C#, Git, Java, SOAP, SQL, C++, Transportation management systems, Database management, Angular, APIs, Flask, Python, SDLC",Bachelor's degree,2 years,Mid-level,"$65,000 - $80,000 a year"
"H5P Developer, contract, remote",Nectar Inc,Remote,N/A,N/A,N/A,Mid-level,$30 - $40 an hour
Junior Software Developer,Delmarva Digital,"Laurel, DE","Analysis skills, Software development, Communication skills",N/A,N/A,Entry level,N/A
"Oracle PL/SQL Developer-C#, NET",marvica technologies LLC,"Houston, TX","Oracle, Software troubleshooting, C#, .NET, SOAP, SQL, REST, Web services, PL/SQL",N/A,2 years,Mid-level,$55.00 - $60.42 an hour
Sr. Web Application Developer,"Catch & Keep, Inc.",Remote,"Node.js, WebAssembly, Software troubleshooting, React, Data structures, Jest, Integration testing, TypeScript, HTML",N/A,10 years,Senior level,$30 - $35 an hour
Software Developer - Full Performance,Raytheon,"Sterling, VA","Vulnerability research, AI",N/A,N/A,Mid-level,N/A
Junior Software Developer,Battelle,"Columbus, OH","Statistics, Data mining, CSS, React, RESTful API, Secret Clearance, Git, UI design, SQL, OOP, Docker, Machine learning, JavaScript, Supervised learning, Back-end development, Natural language processing, Computer networking, Angular, Django, UX, Agile, UI, Vue.js, Unsupervised learning, Flask, Python, HTML",Bachelor's degree,N/A,Entry level,N/A
Oracle PL/SQL Developer,Agiles Enterprise,Remote,N/A,N/A,N/A,N/A,$59.94 - $63.33 an hour
Java Developer - W2 role,VIDUSHI INFOTECH,"Dallas, TX","React, Java",N/A,N/A,Mid-level,$53.24 - $64.11 an hour
.NET Software Engineer,Client Command,"Cumming, GA","CI/CD, RESTful API, Kanban, .NET Core, C#, .NET, SOAP, AWS, Docker, Terraform, REST, GitHub, APIs, Linux, JSON",N/A,N/A,Mid-level,N/A
Web Developer I,Kirkwood Community College,"Cedar Rapids, IA","SSO, Computer science, Computer Science, Kubernetes, Web development, Customer service, Load balancing, C#, Microsoft SQL Server, Windows, .NET, Application development, SQL, PHP, Docker, JavaScript, Scripting, Organizational skills, Software development, Computer skills, Linux, GitLab, Communication skills, PowerShell","Bachelor's degree, Associate's degree",2 years,Mid-level,"$66,198 a year"
Angular Developer,Intone Networks,"Malvern, PA",Angular,N/A,N/A,Entry level,N/A
Java Developer,Intone Networks,"Charlotte, NC",Java,N/A,N/A,Mid-level,$62 an hour
Application Support Developer,Farragut Systems,"Durham, NC","Azure, Computer Science, CSS, Software Engineering, Software troubleshooting, React, Web development, Visual Studio, C#, Microsoft SQL Server, .NET, ADA compliance, JavaScript, Customer support, Communication skills, Debugging",Bachelor's degree,"3 years, 1 year, 2 years",Mid-level,"$80,000 - $100,000 a year"
Software Engineer (Frontend) - Early in Career,Splunk,Colorado,"CI/CD, Backbone.js, Computer Science, CSS, Software Engineering, React, Big data, DevOps, Jest, Git, JavaScript, Product management, Splunk, Redux, Agile, TypeScript, Communication skills, jQuery","Master's degree, Bachelor's degree",Under 1 year,Entry level,"$119,200 - $163,900 a year"
Jr Eng Software Eng,Unisys,"Eagan, MN","Computer science, No experience needed, English, Communication skills",Bachelor's degree,Under 1 year,Entry level,N/A
Software Developer,Thrive,"Louisville, KY",N/A,N/A,N/A,Mid-level,N/A
Software Development Advisor,Intone Networks,Remote,N/A,N/A,1 year,Entry level,N/A
Oracle PL/SQL Developer - W2,Agama,Remote,"Oracle, Writing skills, SQL, ETL, PL/SQL, Communication skills, Python",N/A,2 years,Senior level,$45 an hour
Full Stack Developer,Rethink,"New York, NY","MVC, CSS, Mobile applications, .NET Core, C#, Microsoft SQL Server, .NET, SQL, JavaScript, Angular, TypeScript, HTML, Design patterns",N/A,N/A,Mid-level,$50 - $60 an hour
Junior Front-End Developer,Law Firm Development,"Valley Stream, NY","Web accessibility, Web design, SFTP, Website maintenance, Tailwind CSS, Management, CSS, Bootstrap, Web development, Git, Responsive web design, DigitalOcean, JavaScript, SEO, GitHub, Front-end development, Google Search Console, Linux, Google Analytics, HTML",Associate's degree,2 years,Mid-level,$25 - $35 an hour
Embedded Controls Software Engineer - Automotive,Bill Austin and Associates,"Columbus, IN","Statistics, MATLAB, Microsoft Excel, Full-stack development, Engineering, Data analysis skills, Engine controls, Microsoft Office, Algorithms, C++, Emission control systems, C, Embedded software, Simulink, Physics, Automotive diagnostics","Bachelor of Science, Bachelor's degree",3 years,Mid-level,N/A
API Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, APIs, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Software QA Engineer I (Programmer),Open Dental Software,"Salem, OR","Microsoft Windows Server, C#, Windows, Java, Computer Engineering, MySQL",Bachelor's degree,N/A,Entry level,From $35 an hour
Senior Mobile Developer,"Sanguina, Inc.",Remote,"iOS development, Mobile applications, iOS, Application development, Flutter, SDKs, Front-end development, Communication skills","Master's degree, Bachelor's degree","5 years, 4 years",Mid-level,"$126,039 - $136,119 a year"
Full Stack Developer,Protalus,"Tualatin, OR","Computer Science, CSS, Web development, Full-stack development, Shopify, Git, E-commerce, Application development, Supervising experience, Project management, JavaScript, Continuous integration, Django, Conversion optimization, Product demos, APIs, SEO tools, Integration testing, ISLisp, Leadership, Communication skills, Python, Editing, HTML","Bachelor of Computer Science, Bachelor's degree, Associate's degree, HTL Certification",4 years,Mid-level,"$85,000 - $95,000 a year"
Software Engineer,Illuminate,"Overland Park, KS","CI/CD, Computer science, Computer Science, React, Web development, Full-stack development, Relational databases, Writing skills, .NET Core, C#, NoSQL, Application development, Databases, SQL, JavaScript, PostgreSQL, RabbitMQ, Natural language processing, APIs, Unit testing, AI, Debugging",Bachelor's degree,3 years,Mid-level,"$87,000 - $94,954 a year"
Full Stack Web Developer,"AMAC, Inc.","Bohemia, NY",N/A,N/A,N/A,N/A,"$80,000 - $90,000 a year"
DevOps Engineer/Developer,"Stottler Henke Associates, Inc.","San Mateo, CA","CMMC, Knowledge management, Management, Node.js, Computer Science, Kubernetes, WordPress, Military, DevOps, Software implementation, Windows, Java, Bash, Databases, Analysis skills, Docker, NIST standards, JavaScript, PostgreSQL, Requirements analysis, Scripting, APIs, Linux, AI, LAMP stack, Python, Shell Scripting, Debugging, MySQL, Information Technology",Bachelor's degree,"5 years, 4 years",Mid-level,"$133,085 - $146,079 a year"
Full Stack Developer,Confidential,"Dallas, TX","Azure, Web development, DevOps, Mobile applications, Visual Studio, C#, SQL, PHP, Database administration, JavaScript, Wireframing, Distributed systems, Back-end development, Angular, APIs, Front-end development, Swift",Bachelor's degree,"5 years, 1 year",Mid-level,From $35 an hour
Full Stack Developer,Starpoint Resort Group,"Las Vegas, NV","Azure, MVC, ASP.NET Core, CSS, Bootstrap, React, XML, Full-stack development, DevOps, C#, Microsoft SQL Server, UI design, .NET, JavaScript, Angular, Software development, APIs, JSON, Unit testing, Communication skills, jQuery, HTML, SDLC, Design patterns","Bachelor of Science, Bachelor's degree, Associate's degree",5 years,Senior level,"$70,000 - $85,000 a year"
Software Developer,Ascend Federal Credit Union,"Murfreesboro, TN","Computer science, Azure, Computer Science, CSS, JUnit, XML, Full-stack development, Customer service, Cucumber, Writing skills, C#, R, Selenium, Objective-C, .NET, Information security, Java, SQL, AWS, Driver's License, Cloud development, JavaScript, Software development, APIs, Agile, IT, JSON, Business requirements, Swift, Communication skills, Banking, Python, HTML, SDLC, Information Technology","Master's degree, Bachelor's degree",3 years,Mid-level,N/A
Senior Back-End Software Engineer,Mimir Security Inc.,"Frederick, MD","Jira, Computer science, WebAssembly, Computer Science, Software Engineering, React, Kubernetes, RESTful API, Relational databases, DevOps, Visual Studio, C#, SQL, AWS, Analysis skills, C++, Docker, Confluence, JavaScript, PostgreSQL, Distributed systems, REST, Software development, GitHub, APIs, S3, SQLite, GraphQL, DynamoDB, Cybersecurity, Jenkins, Communication skills, Python",Bachelor's degree,"11+ years, 10 years",Senior level,"$120,000 - $150,000 a year"
Software Developer,Ampere Scientific,"Albany, OR","LabView, TCP, FPGA, OOP, Microcontrollers, C++, Software development, TCP/IP, Leadership, Communication skills",N/A,"5 years, 3 years",Senior level,"$90,000 - $130,000 a year"
IT Database Developer,"Benefit Management Administrators, Inc.","San Antonio, TX","Business Management, Information Science, Writing skills, Confidential Clearance, Microsoft SQL Server, SSRS, Windows, SQL, Project management, Regression analysis, Agile, Business management, SSIS, Communication skills, T-SQL, Analytics",Bachelor's degree,5 years,Mid-level,"$80,000 - $100,000 a year"
Web Developer/WordPress,Confidential,"Cherry Hill, NJ","CSS, WordPress, Web development, Database development, Adobe Creative Suite, Graphic design, PHP, Canva, JavaScript, Front-end development, Communication skills, jQuery, HTML, MySQL","Bachelor's degree, Associate's degree",5 years,Senior level,"From $60,000 a year"
Software Developer (Back-End/.NET/Mandarin/Nationwide),TomCloud,"Miami, FL","Mandarin, AJAX, ASP.NET, Computer Science, CSS, Bootstrap, React, No experience needed, English, UI design, .NET, Java, JavaScript, Back-end development, SASS, Usability, REST, Angular, UX, Organizational skills, Agile, Web services, JSON, TypeScript, Communication skills, jQuery, HTML","Master's degree, Bachelor's degree","1 year, 2 years, Under 1 year",Mid-level,"$65,000 - $85,000 a year"
Software Engineer/ Admin,"Federal Foam Technologies, Inc.","New Richmond, WI","Azure, EDI, Software troubleshooting, DevOps, C#, ERP systems, SSRS, Microsoft Office, SQL, OOP, Process mapping, Data analytics, Organizational skills, Agile, Communication skills, Help desk, SDLC","Bachelor's degree, Bachelor of Arts",3 years,Mid-level,"$94,400 - $102,667 a year"
.NET Developer - Quality Management Software (QMS),QT9 SOFTWARE INC,"Aurora, IL","ASP.NET, MVC, Computer Science, C#, Microsoft SQL Server, .NET, OOP, Analysis skills, APIs, Unit testing",Bachelor's degree,2 years,Mid-level,"$75,000 - $100,000 a year"
Firmware Engineer CANbus/Linbus,Vision X Lighting,"Exeter, RI","TCP, Firmware, Assembly language, Network protocols, Perl, Scripting, RTOS, Ruby, Bus driving, TCP/IP, Communication skills, Python, Shell Scripting, Lua, SDLC",Bachelor's degree,2 years,Mid-level,"$75,000 - $95,000 a year"
Radar / Electronic Warfare Software Section Team Lead,Leidos,"Huntsville, AL","MATLAB, Signal processing, Engineering, Electronic warfare, Configuration management, Algorithms, OOP, C++, Recruiting, Organizational skills, Interviewing, Leadership","Master's degree, Bachelor's degree",N/A,Senior level,"$85,150 - $153,925 a year"
Software Developer - AI Trainer,DataAnnotation,"Albany, NY","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Front End Web Developer (React),DTN,Remote,"CI/CD, Node.js, CSS, React, Bamboo, Full-stack development, Relational databases, Git, UI design, Databases, AWS, Express.js, Docker, JavaScript, REST, SEO, APIs, GraphQL, TypeScript, HTML",N/A,2 years,Mid-level,"$82,500 - $110,000 a year"
Software Developer - AI Trainer (Contract),DataAnnotation,"Greensboro, NC","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Full Stack Developer- AI Trainer,DataAnnotation,"Gainesville, FL","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
IT .Net/SQL Developer *RECENT UNDERGRAD GRADUATE* (GA758449),"Resource Management Associates, LLC","Atlanta, GA",".NET, SQL, Analysis skills, Software development",Bachelor's degree,N/A,Entry level,$32.50 an hour
Building Automation Engineer,Novo Nordisk,"West Lebanon, NH","Microsoft Powerpoint, Microsoft Word, AutoCAD, Biotechnology, System administration, Microsoft Excel, GAMP, Engineering, Construction, Visio, GMP, Windows, Microsoft Office, Supervising experience, Ethernet, Systems engineering, Network architecture, Communication skills, FDA regulations","Bachelor's degree, Associate's degree",7 years,Senior level,N/A
Software Developer 1 (Hybrid/Remote Opportunity),Stanford University,"Stanford, CA",N/A,N/A,N/A,N/A,"$86,180 - $129,259 a year"
Principal Embedded Security Software Eng - Gskit,Raytheon,"Tucson, AZ","Management, Computer Science, Software Engineering, Kanban, FPGA, UNIX, Configuration management, C++, C, Computer hardware, Embedded software, Perl, Computer Engineering, Scrum, Agile, Computer skills, Linux, Communication skills, Python","Master's degree, Bachelor's degree",8 years,Senior level,"$101,000 - $203,000 a year"
No Code / Low Code Developer - 1555,Bhired,"Brooklyn, NY","Records management, Communication skills",N/A,N/A,Entry level,"$50,000 - $100,000 a year"
Software Engineer - AI Trainer,DataAnnotation,"Tallahassee, FL","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Back End Developer- AI Trainer,DataAnnotation,"Augusta, GA","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
.Net MVC C#/WinForms Developer,Intone Networks,"Little Rock, AR","MVC, C#, .NET",N/A,N/A,Mid-level,N/A
Graduate RPA Developer (Entry Level),Blackbook.ai,Remote,"English, Communication skills",Bachelor's degree,N/A,Entry level,"$54,000 - $58,000 a year"
Senior Firmware Engineer I,Neptune Technology Group Inc.,"Duluth, GA","Jira, FTP, TCP, Schematics, R, Firmware, System design, Microcontrollers, C++, Project management, C, Network protocols, Continuous integration, Computer networking, Scrum, Organizational skills, Unity, Agile, Linux, Unit testing, TCP/IP, Electrical Engineering, Communication skills, Python, Debugging, 4G/LTE","Bachelor of Science, Master's degree, Bachelor's degree, Master of Science",7 years,Senior level,N/A
Front-End Developer,Jacobi Robotics,Remote,"Web design, React, Web development, English, Redux, Graphic Design, Software development, Figma, Leadership, TypeScript",N/A,"5 years, 3 years",Entry level,$20 - $40 an hour
Software Engineering,GE Vernova,"Bellevue, WA",N/A,N/A,N/A,N/A,N/A
Software Engineer – Entry Level,"General Dynamics Mission Systems, Inc","Scottsdale, AZ","Software Engineering, Math, Software development, Agile, Debugging",Bachelor's degree,N/A,Entry level,"$82,200 - $84,200 a year"
Software Developer,Oracle,United States,"Computer science, Cloud infrastructure, Oracle, Computer Science, RESTful API, Data structures, Java, Algorithms, C++, Distributed systems, Scripting, Software development, Python, IaaS, Software architecture","Bachelor of Science, Bachelor's degree",N/A,Entry level,N/A
Jr. Software Developer,Nova Dynamics,"Philomath, OR",N/A,N/A,N/A,N/A,"$85,000 a year"
Junior Developer - Part-time (Vue.js),Teutonic Transportation,"Sharon Hill, PA","RESTful API, DevOps, Git, SQL, AWS, Docker, JavaScript, Redis, Ruby, APIs, Vue.js, Playwright, TypeScript, MySQL",N/A,N/A,Entry level,$50 an hour
Entry-level IT Developer (Mandarin),International Bank,"New York, NY","Mandarin, Oracle, Computer Science, Microsoft SQL Server, SQL, Analysis skills, Database management, PostgreSQL, Scripting, Communication skills, Banking, Python, PowerShell, Information Technology",Bachelor's degree,Under 1 year,Entry level,$34 - $40 an hour
Hiring For UI Developer (Angular),InfolobSolutions,"Atlanta, GA","CSS, RESTful API, Jest, Test automation, Responsive web design, JavaScript, SASS, REST, Angular, Front-end development, Less, TypeScript, HTML",N/A,"8 years, 9 years",Mid-level,$45 - $50 an hour
.Net/Software Developer,Intone Networks,"Saint Paul, MN",.NET,N/A,N/A,Mid-level,N/A
.Net Developer,Intone Networks,"Washington, DC",.NET,N/A,Under 1 year,Entry level,N/A
Software Development Activity,Netheart Technology,Remote,No experience needed,N/A,N/A,Entry level,Up to $1 a year
Enterprise Software Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Principal Web & Desktop Software Developer,PTI,"Mesa, AZ","Web accessibility, Web design, CI/CD, Website maintenance, C#, Firmware, Git, .NET, SQL, AWS, C++, Docker, C, Machine learning, JavaScript, PostgreSQL, Software development, GitHub, APIs, S3, DynamoDB, TypeScript, Python, WPF, MySQL",Bachelor's degree,N/A,Senior level,"$70,000 - $76,000 a year"
Software Developer,Intone Networks,"Albany, NY",N/A,N/A,N/A,Mid-level,N/A
UI Angular Developer,Intone Networks,"Bellevue, WA","UI development, CSS, JavaScript, Angular, WebRTC, Linux, Middleware, HTML",N/A,N/A,Mid-level,N/A
No Code (Low Code) Developer role (Full-Time),VELOZ IT SOLUTIONS LLC,Remote,"Software Engineering, Management Information Systems, Enterprise software, Salesforce, Mobile applications, JavaScript, Communication skills, Information management","Bachelor of Science, Bachelor's degree",1 year,Mid-level,"$130,000 - $170,000 a year"
Entry Level Software Developer,Property Matrix,"Culver City, CA","Computer Science, CSS, Software troubleshooting, React, Web development, Selenium, Research, Java, SQL, Ruby on Rails, JavaScript, Computer Engineering, Communication skills, Python, HTML",Bachelor's degree,N/A,Entry level,"$50,000 - $80,000 a year"
Software Engineer I/II IT Cloud M365 (Entry Level),General Dynamics Electric Boat,"Groton, CT","Computer science, Software Engineering, Computer Engineering, Scripting, ServiceNow, Python, PowerShell","Bachelor of Science, Bachelor's degree",Under 1 year,Entry level,N/A
Python Developer- AI,Intone Networks,Florida,"Law, NumPy, Pandas, Flask, AI, Python",N/A,4 years,Mid-level,N/A
React Developer with ONEAPP with Amex exp.,Ehub Global solution,"Phoenix, AZ",React,N/A,N/A,Mid-level,$50.53 - $55.87 an hour
Web development & project management,Workana,United States,"WordPress, PHP, JavaScript, MySQL",N/A,N/A,Entry level,$50 an hour
"Senior Automation Controls Engineer, Filling",CSL Behring,"Bradley, IL","Computer science, Management, Engineering, Programmable logic controllers, Manufacturing, Communication skills, FDA regulations, Time management",Bachelor's degree,3 years,Mid-level,"$87,000 - $120,000 a year"
Junior Software Developer,"Na Ali'i Consulting & Sales, LLC.","Arlington, VA","Jira, Oracle, Data analysis skills, Visio, Microsoft Office, SQL, PeopleSoft, Communication skills, Time management",Bachelor's degree,N/A,Entry level,N/A
Software Development Team Lead - Web,Uline,"Pleasant Prairie, WI","CI/CD, ASP.NET, MVC, Computer Science, Full-stack development, C#, OOP, JavaScript, Leadership, Information Technology",Bachelor's degree,8 years,Senior level,"$121,000 - $160,000 a year"
Backend Software Engineer - AI Trainer,DataAnnotation,"Chicago, IL","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
IT Application Developer I (DVR #10185),State of New Mexico,"Albuquerque, NM","ArcGIS, Computer Science, CSS, Management Information Systems, WordPress, Relational databases, C#, .NET, Java, PHP, C++, Ruby on Rails, PeopleSoft, JavaScript, SharePoint, Joomla, Editing, HTML, Information Technology",Associate's degree,2 years,Entry level,$29.66 - $47.46 an hour
Senior Software Developer (contract),Pfizer,Remote,"CI/CD, Azure, R, Git, SQL, AWS, Quality control, Software development, GitHub, Cloud computing, Linux, Python, Time management","Master's degree, Master of Science",1 year,Mid-level,$41 - $51 an hour
"Programmer (C#, Vue.js, & APIs)",Benefit Allocation Systems,"King of Prussia, PA","ASP.NET, Computer science, Oracle, Computer Science, Software troubleshooting, Web development, C#, System design, Microsoft SQL Server, Git, SQL, OOP, Database management, JavaScript, Quality control, Scrum, Computer Information Systems, Software development, APIs, Agile, Web services, Vue.js, Communication skills, Time management, Design patterns",Bachelor's degree,"1 year, 2 years",Mid-level,N/A
Software Engineer,Johnson & Johnson,"Santa Clara, CA","CI/CD, Computer science, Computer Science, Bash, OOP, C++, Computer Engineering, Scripting, Software development, Agile, Linux, Unit testing, Python, Shell Scripting, FDA regulations","Master's degree, Bachelor's degree",1 year,Mid-level,"$101,000 - $162,725 a year"
Frontend Developer,Stier Solutions,"Salt Lake City, UT",N/A,N/A,N/A,N/A,N/A
Back End Developer,HealthInsurance.com,Remote,"AJAX, Computer science, Drupal, Azure, Management, Computer Science, Software troubleshooting, Software deployment, Content management systems, C#, NoSQL, MongoDB, Java, Application development, Databases, SQL, Database design, PHP, AWS, JavaScript, Back-end development, Scrum, Data pipelines, Software development, GitHub, APIs, Python, Debugging",Bachelor's degree,3 years,Mid-level,"$100,000 - $140,000 a year"
Software Developer - C#,Siemens,"Grand Prairie, TX","ASP.NET, System administration, Microsoft Excel, Microsoft Access, Node.js, Computer Science, CSS, React, Internet of things, Full-stack development, IIS, Software deployment, DevOps, Data structures, C#, Microsoft SQL Server, Windows, Microsoft Office, SQL, Docker, C, JavaScript, Distributed systems, Product management, Software development, Agile, Unit testing, Electrical Engineering, ASP, Multithreading, Entity Framework, HTML","Master's degree, Bachelor's degree",1 year,Mid-level,"$67,480 - $115,680 a year"
Software Developer I,"Interstates, Inc.","Sioux Falls, SD","ASP.NET, Computer science, UI development, Computer Science, Software Engineering, Software troubleshooting, React, XML, C#, Responsive web design, .NET, OOP, Scalability, Agile, Communication skills, HTML",Bachelor's degree,2 years,Entry level,N/A
Front-end Developer/Web Designer,Summit Athletic Media,"Charlotte, NC","Adobe Photoshop, CSS, Bootstrap, Visual Studio, Adobe Illustrator, Responsive web design, Adobe Creative Suite, Project management, JavaScript, Adobe XD, SASS, Scripting, Mac OS, HTML",Bachelor's degree,2 years,Mid-level,N/A
Jr. Software Developer,WinShape Foundation,"Rome, GA","Azure, Computer Science, CSS, React, C#, Git, .NET, SQL, Bootcamp, JavaScript, Software development, APIs, Agile, IT, Vue.js, TypeScript, Communication skills",Bachelor's degree,N/A,Entry level,N/A
Python AWS Developer Only W2,IDC,"Charlotte, NC","AWS, Python",N/A,3 years,Mid-level,N/A
Sr Principal Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Computer Science, Software Engineering, Kanban, FPGA, UNIX, Configuration management, C++, C, Computer hardware, Embedded software, Perl, Computer Engineering, Scrum, Agile, Computer skills, Linux, Communication skills, Python","Master's degree, Bachelor's degree",10 years,Senior level,"$124,000 - $250,000 a year"
Machine Learning Engineer - Early in Career,Splunk,California,"TensorFlow, Law, Computer Science, Software Engineering, PyTorch, Big data, Research, Machine learning, Distributed systems, Splunk, AI, Communication skills, Python","Master's degree, Bachelor's degree",N/A,Entry level,N/A
Software Developer - Meridian,Idaho Central Credit Union,"Meridian, ID","Node.js, Computer Science, React, RESTful API, XML, C#, Java, Application development, Microservices, SQL, C++, Docker, C, JavaScript, REST, Angular, Computer Information Systems, Software development, Agile, JSON, Swift, Groovy, Python, HTML",Bachelor's degree,1 year,Mid-level,N/A
Junior Front-End Software Developer,"Modern Technology Solutions, Inc.","Wright-Patterson AFB, OH","CI/CD, React, Web development, DevOps, Secret Clearance, Git, Google Cloud Platform, GitLab CI/CD, Java, JavaScript, Back-end development, REST, Angular, GitHub, GraphQL, Vue.js, AI, GitLab, Communication skills, Python",Bachelor's degree,Under 1 year,Entry level,"$100,000 - $160,000 a year"
Software Developer,Luxoft,"New York, NY",N/A,N/A,N/A,N/A,"$110,000 a year"
Web Stack Developer,"Call2Recycle, Inc.",United States,"CRM software, Authentication, Recycling, Computer science, Power BI, Azure, Management, Cloud architecture, Azure Functions proficiency, Node.js, Computer Science, CSS, Bootstrap, React, RESTful API, Full-stack development, Microsoft Power Automate, B2C, DevOps, Visual Studio, C#, ERP systems, Responsive web design, Microsoft Office, .NET, JavaScript frameworks, PHP, Quality assurance, Continuous improvement, JavaScript, Angular, UX, Scrum, Organizational skills, GitHub, APIs, Agile, IT, UI, JSON, Vue.js, AI, Communication skills, Python, HTML, SDLC, Information Technology",Bachelor's degree,3 years,Mid-level,"$80,000 - $110,000 a year"
Front-End Developer- AI Trainer,DataAnnotation,"Allentown, PA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
"Software Engineer, Entry",Amentum,"Kennedy Space Center, FL","Oracle, Software troubleshooting, XML, UNIX, Windows, Java, SQL, C++, PostgreSQL, Scripting, Linux, Communication skills, HTML, Information Technology",Bachelor's degree,N/A,Entry level,N/A
Mobile App Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Software Engineering,Valve Software,"Bellevue, WA",N/A,N/A,N/A,Mid-level,N/A
Software QA Engineer I (Programmer),Open Dental Software,"Salem, OR","Microsoft Windows Server, C#, Windows, Java, Computer Engineering, MySQL",Bachelor's degree,N/A,Entry level,From $35 an hour
Cloud Application Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Remote Full Stack Developer (C#/SQL),Invenio Search Group,Remote,"CI/CD, Azure, Oracle, Kubernetes, Kanban, DevOps, .NET Core, Visual Studio, C#, Microsoft SQL Server, Git, Test-driven development, .NET, Application development, Microservices, SQL, Database design, Progressive Web Apps, AWS, Back-end development, OCR, Scripting, Cloud computing, TFS, Entity Framework, PowerShell, SDLC",N/A,"5 years, 3 years",Mid-level,"From $115,000 a year"
Application Developer - AI Trainer,DataAnnotation,"Rockford, IL","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Intermediate Front-End Software Developer,Concordia Technologies Inc.,"Huntsville, AL","Computer Science, Unreal Engine, Git, UI design, C++, UX, Software development, Front-end development, AI, Communication skills, Python",Bachelor's degree,N/A,Mid-level,"$130,000 - $150,000 a year"
Software Developer,Active911,"Philomath, OR","Node.js, Cassandra, MCP, Full-stack development, iOS, Git, .NET, PHP, Docker, EMT experience, JavaScript, Software development, APIs, Linux, TypeScript, Editing, HTML, MySQL",N/A,3 years,Mid-level,"$76,608 - $111,518 a year"
Software Engineer (Java),"Komprise, Inc.","Campbell, CA","Computer science, Elasticsearch, Teamwork, Data mining, Computer Science, Collaboration, SAS, Data structures, System architecture, Work ethic, Java, Algorithms, OOP, AWS, Data management, Attention to detail, Distributed systems, Algorithm design, Software development, Customer support, Electrical Engineering, AI, Multithreading, Communication skills, Data warehouse",Bachelor's degree,3 years,Mid-level,"$110,000 - $180,000 a year"
Software Development Engineer - Front-end,Adobe,"Lehi, UT","Computer science, React, JavaScript, TypeScript, Communication skills, SDLC",Bachelor's degree,1 year,Mid-level,"$93,200 - $170,600 a year"
Radar / Electronic Warfare Software Section Team Lead,Leidos,"Huntsville, AL","MATLAB, Signal processing, Engineering, Electronic warfare, Configuration management, Algorithms, OOP, C++, Recruiting, Organizational skills, Interviewing, Leadership","Master's degree, Bachelor's degree",N/A,Senior level,"$85,150 - $153,925 a year"
