Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Engineer Principal – Software Quality Assurance,BAE Systems,"Broomfield, CO","Jira, Management, Waterfall, Project management, SVN","ph.d, degree, education, master","six years, two years",N/A,$116K - $197K (Employer est.)
Software Engineer II - Enterprise AI for Operations,"The Travelers Companies, Inc.","Hartford, CT","CI/CD, Kubernetes, Git, Test-driven development, Microservices","degree, education, bachelor","four years, 160 years, two years",N/A,$117K - $193K (Employer est.)
Mid-level Software Developer,Leidos,"Huntsville, AL","Image processing, Analysis skills, C++, Software development, Linux","degree, education, master, bachelor","2-6 years, 4-8 years",mid-level,$85K - $154K (Employer est.)
Front End and Analytics Developer to Modernize Cybersecurity Systems,"CyberBalance, LLC",Remote,"Computer science, Crystal Reports, Power BI, CSS, Bootstrap","degree, bachelor","3+ years, 3 years",N/A,N/A
Senior Software Engineer,Aristocrat,"Franklin, TN","Customer service, C#, Encryption, Windows, .NET","degree, education, bachelor",4-6 years,N/A,$121K - $224K (Employer est.)
Software Engineer (Quality Assurance Analyst and Tester)-Journeyman,"AMEWAS, Inc.","California, MD","Jira, Management, Test automation, Databases, Analysis skills","degree, education, bachelor",4-6 years,N/A,$90K - $130K (Employer est.)
Software Engineer (Aircraft Systems) - TRU Simulation,TRU Simulation,"Lutz, FL","Computer science, Software troubleshooting, Analysis skills, C, Software development","degree, education, bachelor",2 years,N/A,$51K - $78K (Glassdoor est.)
Firmware Engineer-Continuing Engineering,Whisker,"Auburn Hills, MI","Internet of things, Writing skills, Firmware, Test-driven development, C++","degree, education",0-3+ years,N/A,$76K - $115K (Glassdoor est.)
Software Engineer,CACI,"Cary, NC","CI/CD, Gradle, CSS, JUnit, NoSQL","certification, education","5+ years, 1+ years",N/A,$78K - $165K (Employer est.)
Senior Front End Engineer - Typescript,MetTel,"New York, NY","Node.js, CSS, Schematics, React, D3.js",N/A,"6 years, (6 years",N/A,$150K (Employer est.)
"Senior Software Engineer, AWS Container Registry","Amazon Development Center U.S., Inc.","Seattle, WA","Computer science, AWS, Mentoring, Software development, S3","degree, bachelor",5+ years,N/A,$151K (Employer est.)
API Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
Senior Software .NET Developer,"Data Systems Analysts, Inc.","Aberdeen Proving Ground, MD","React, DevOps, C#, Microsoft SQL Server, .NET","degree, certification, bachelor","10 years, additional years, 5 years",N/A,$106K - $143K (Glassdoor est.)
Associate Software Engineer,Light & Wonder,"Chicago, IL","2D animation, Computer science, Visual Studio, C#, Windows","associate, degree, education, bachelor",2 years,N/A,$68K - $92K (Glassdoor est.)
Firmware Engineer CANbus/Linbus,Vision X Lighting,"Exeter, RI","TCP, Firmware, Assembly language, Network protocols, Perl","associate, degree, bachelor",2+ years,N/A,$75K - $95K (Employer est.)
Full Stack Java Software Engineer - Remote,"Kunz, Leigh & Associates",Remote,"JBoss, Oracle, Gradle, Ant, JUnit","associate, education","consecutive years, 3 years",N/A,$80K - $110K (Employer est.)
Software Engineer - Kubernetes,Rubrik Job Board,"Palo Alto, CA","Computer science, Go, Kubernetes, System design, Google Cloud Platform","degree, education, master, bachelor",2-4 years,N/A,$177K - $265K (Employer est.)
Software Engineer II,Starkey Laboratories,"Eden Prairie, MN","Computer science, C#, .NET, SDKs, UI","degree, education, bachelor",5+ years,N/A,$79K - $105K (Employer est.)
Associate Software Engineer,i2c inc.,"Redwood City, CA","AJAX, Ant, JUnit, Software troubleshooting, XML","degree, education, bachelor",N/A,N/A,$94K - $137K (Glassdoor est.)
Software Development Engineer III,Expedia Group,"Seattle, WA","CI/CD, Microsoft SQL Server, Git, Java, AWS","degree, master, bachelor","4+ years, 3+ years",N/A,$138K - $220K (Employer est.)
Bioinformatics Software Engineer- Pharmacological Sciences,Mount Sinai,"New York, NY","Node.js, React, Kubernetes, Git, Research","education, degree, master, bachelor, graduate",1-2 years,N/A,$72K - $109K (Employer est.)
Senior Embedded Systems Engineer,Greensight,"Charlestown, MA","Jira, Computer science, Git, Embedded software, Software development",education,"3+ years, 3 years, new years",N/A,$150K (Employer est.)
Full Stack Software Developer,Western Mutual Insurance Group,"Irvine, CA","CI/CD, ASP.NET, React, Kubernetes, Software deployment",N/A,"80 years, (5+ years",N/A,$120K - $170K (Employer est.)
Cloud Engineer II,Mastercard,"O Fallon, MO","XML, Load balancing, PaaS, Information security, Software development","degree, master, bachelor",1-3 years,N/A,$92K - $147K (Employer est.)
Software Engineer III,Horace Mann,"Springfield, IL","Performance tuning, Computer science, Relational databases, DevOps, C#","degree, education, bachelor",5–7 years,N/A,$84K - $124K (Employer est.)
Software Engr II,Honeywell,"Richmond, VA","Test-driven development, Java, SDLC","degree, bachelor",(3) years,N/A,$82K - $137K (Glassdoor est.)
Cloud Engineer,Allied Solutions,"Carmel, IN","FTP, Performance tuning, TCP, Cloud infrastructure, Software troubleshooting","education, associate, degree, certification, bachelor, diploma",4 years,N/A,N/A
Software Engineer - Frontend Development,Metron,"Reston, VA","Web design, Node.js, CSS, React, Java","degree, bachelor",40 years,N/A,$116K - $174K (Glassdoor est.)
E-Commerce Web Developer in house only - for immediate hiring,HTM-MBS LLC,"Tampa, FL","Adobe Photoshop, Drupal, Microsoft Excel, CSS, Adobe Illustrator",education,N/A,N/A,$20.00 - $30.00 Per Hour (Employer est.)
OIPA Software Engineer,Fidelity TalentSource,"Durham, NC","Oracle, Management, JUnit, Test-driven development, Windows",certification,4+ years,N/A,$105K - $144K (Glassdoor est.)
Entry Level Site Reliability Engineer (DevOps),Reynolds and Reynolds,"Tallahassee, FL","Computer science, Microsoft Excel, Operating systems, DevOps, C#","associate, degree, certification, bachelor",N/A,N/A,$70K - $75K (Employer est.)
Senior Software Engineer (Front-End),Carbon Robotics,"Seattle, WA","Software troubleshooting, React, Machine learning, AI, TypeScript",doctor,5+ years,mid level,$150K - $195K (Employer est.)
"Software Engineer, Advanced Rail Technology",Progress Rail,"Fort Worth, TX","CI/CD, TCP, C#, LAN, Test automation","degree, education, bachelor","5+ years, 3+ years",N/A,$79K - $111K (Glassdoor est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Release Engineer,Power Home Remodeling,"Swedesboro, NJ","CI/CD, Software troubleshooting, Kubernetes, Software deployment, DevOps","degree, education, bachelor",2+ years,N/A,$86K - $120K (Glassdoor est.)
"Senior Software Engineer, Digital Vehicle Marketplace",Credit Acceptance,Remote,"AJAX, Data modeling, JUnit, Waterfall, DevOps","education, associate, degree, certification, bachelor","3 years, 5 years",N/A,$130K - $191K (Employer est.)
DevOps Engineer II,University of Utah,"Salt Lake City, UT","CI/CD, System administration, React, Kubernetes, Load balancing",education,"2+ years, 6 years",N/A,$93K - $103K (Employer est.)
DEVOPS Engineer,Revenue Management Solutions LLC,"Oklahoma City, OK","CI/CD, DevOps, C#, Git, Microsoft Office","degree, education, bachelor","15+ years, 1-3 years",N/A,$106K - $153K (Glassdoor est.)
Front End Engineer,Hum,"Austin, TX","CSS, React, Internet of things, Git, Responsive web design",N/A,5+ years,N/A,$110K - $120K (Employer est.)
Senior Software Engineer,CARE IT SERVICES INC,"Owings Mills, MD","CI/CD, Java, Databases, AWS, Analysis skills","degree, bachelor",8+ years,N/A,$55.00 - $60.00 Per Hour (Employer est.)
Software Engineer Co-Op,Clarapath,"Hawthorne, NY","Software troubleshooting, Git, Java, Analysis skills, C++","degree, education, master, bachelor",N/A,N/A,$24.00 - $38.25 Per Hour (Employer est.)
Software Engineer - Associate,"SoftWriters, Inc.","Pittsburgh, PA","CI/CD, Computer science, Relational databases, Product management, Organizational skills","associate, master",(<2 years,N/A,N/A
"Senior Software Engineer, Express Engineering",Adobe,"San Francisco, CA","CI/CD, React, Mobile applications, iOS, JavaScript",N/A,6+ years,N/A,$154K - $287K (Employer est.)
DevOps-Focused Software Engineer with Java,Siemens,"Costa Mesa, CA","CI/CD, Computer science, Cloud infrastructure, Azure, Management",education,N/A,N/A,$105K - $189K (Employer est.)
Data Visualization & Software Engineer,Office of Shared Administration,"Charleston, WV","Power BI, Tableau, SQL, Analysis skills, Usability","associate, degree, master, bachelor","three years, two years, 2 years",N/A,$48K - $85K (Employer est.)
"Lead Software Engineer, Backend",Capital One,"Richmond, VA","Azure, Go, Management, Node.js, Kubernetes","associate, degree, master, bachelor","three years, two years, 2 years",N/A,N/A
Software Engineer-DELMIA,DELMIA,"Eagan, MN","Computer science, Oracle, CSS, DevOps, C#","degree, master, bachelor",2+ years,N/A,$96K - $136K (Employer est.)
Automation Process Controls Engineer,Linde,"Burr Ridge, IL","LAN, Programmable logic controllers, Project management, Computer networking, Leadership",N/A,5 years,N/A,$85K (Employer est.)
Senior Golang Backend Developer,Ceresti Health,"Norwell, MA","Computer science, Go, Software deployment, Data structures, Databases","degree, education, bachelor","2+ years, 3+ years",N/A,$135K (Employer est.)
Junior Software Engineer,Neon Perception,"Louisville, KY","CI/CD, Signal processing, Software troubleshooting, Computer vision, Git","degree, education, bachelor",N/A,N/A,N/A
Software Engineer,Pappas Restaurants,"Houston, TX","System administration, Operating systems, Oracle, Software troubleshooting, C#","degree, bachelor",N/A,N/A,$79K - $125K (Glassdoor est.)
Electrical Engineer (Automation Engineer),Prisma Integration,"Girard, OH","System design, Programmable logic controllers, Scripting, Communication skills","degree, bachelor",N/A,N/A,$75K - $125K (Employer est.)
Senior Operations & Maintenance (O&M) Software Engineer (Onsite),Raytheon,"Aurora, CO","CI/CD, Cloud architecture, Signal processing, Test automation, Java","associate, degree, education, bachelor","100 years, 5 years",N/A,$82K - $164K (Employer est.)
z/OS Print Systems Programmer,Unum,"Columbia, SC","TCP, Operating systems, Software troubleshooting, WebSphere, SAS",N/A,"7+ years, 3+ years",N/A,$89K - $184K (Employer est.)
Full Stack Engineer,Litera,United States,"Jira, Computer science, Azure, React, .NET Core",N/A,25 years,N/A,$150K - $165K (Employer est.)
"Specialist, Software Engineer",L3Harris Technologies,"Rochester, NY","Computer science, CSS, DevOps, Analysis skills, C++","education, associate, degree, certification, bachelor, graduate","4 years, 3+ years, 2 years, 8 years",N/A,$78K - $145K (Employer est.)
Software Engineer II - Sustaining,SailPoint,"Austin, TX","Computer science, Go, FedRAMP, C#, NoSQL",N/A,2+ years,N/A,$92K - $170K (Employer est.)
Mobile Software Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
Frontend Software Engineer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
Golang and React.js Software Engineer (REMOTE) - NSR,Can-Am Consultants,Remote,"Oracle, Go, React, Microsoft SQL Server, NoSQL","degree, education, bachelor",5 years,N/A,$85.00 Per Hour (Employer est.)
Sr Software Engineer (Salesforce),"The Travelers Companies, Inc.","Atlanta, GA","APIs, Leadership, Communication skills","degree, education, bachelor","three years, 160 years, five years",N/A,$136K - $224K (Employer est.)
Software Engineer II - Backend,Uber,"Sunnyvale, CA","Go, Cassandra, Data structures, Spark, Apache Hive","degree, bachelor",N/A,N/A,$167K - $186K (Employer est.)
SENIOR SOFTWARE DEVELOPMENT ENGINEER,UNITED PARCEL SERVICE,"Alpharetta, GA","Web development, Java, OOP, Analysis skills, REST","degree, bachelor",N/A,N/A,$130K - $164K (Glassdoor est.)
Full Stack Engineer,Ark Capital,"Fishers, IN","CSS, PCI, Load balancing, Git, E-commerce",master,5 years,N/A,$80K (Employer est.)
Firmware Engineer,Gem Care Inc.,"Knoxville, TN","Operating systems, Firmware, Git, Windows, Application development","certification, education",five years,N/A,$100K - $125K (Employer est.)
Senior Software Engineer,Amplify,"Scottsdale, AZ","Computer science, Azure, Management, React, Relational databases","certification, education",five years,N/A,$100K - $150K (Employer est.)
Senior Software Engineer,ASML,"San Diego, CA","Computer science, Microsoft Excel, Configuration management, OOP, C++","degree, certification, education, bachelor",(8) years,N/A,$144K - $240K (Employer est.)
Software Engineer II - Enterprise AI for Operations,"The Travelers Companies, Inc.","Hartford, CT","CI/CD, Kubernetes, Git, Test-driven development, Microservices","degree, education, bachelor","four years, 160 years, two years",N/A,$117K - $193K (Employer est.)
Software Test Engineer,"Total Computing Solutions of America, Inc.","The Colony, TX","Jira, TCP, Management, Software troubleshooting, Social work",N/A,N/A,N/A,$55K (Employer est.)
Staff Software - Algorithms and Simulations Engineer,Northrop Grumman,"Chandler, AZ","MATLAB, Signal processing, Optics, Change management, C++","education, phd, degree, master, bachelor","7 years, 9 years",N/A,$163K - $244K (Employer est.)
Product Engineer (Full-stack),Geviti,"Gilbert, AZ","Web design, CI/CD, Data modeling, Cloud infrastructure, Azure","education, phd, degree, master, bachelor","7 years, 9 years",N/A,$130K - $200K (Employer est.)
Software Developer - Java,Uline,"Waukegan, IL","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Azure Cloud Engineer,"Triumph Tech, LLC","Surprise, AZ","Azure, Management, Git, Windows, Microsoft Office",N/A,3 years,N/A,$60K - $95K (Employer est.)
Engineer Principal – Software Quality Assurance,BAE Systems,"Broomfield, CO","Jira, Management, Waterfall, Project management, SVN","ph.d, degree, education, master","six years, two years",N/A,$116K - $197K (Employer est.)
HMI/PLC Programmer,Burt Process Equipment,"Cromwell, CT","Microsoft Office, Programmable logic controllers, Manufacturing, Leadership, Communication skills","degree, bachelor",(required)•2-5 years,N/A,$70K - $90K (Employer est.)
Software Support Engineer,DocuNav Solutions,"Frisco, TX","Project management, IT support, Communication skills",certification,27 years,N/A,$50K - $60K (Employer est.)
Software Developer III,Tax Protection Plus,"Winston-Salem, NC","Drupal, Management, Node.js, Relational databases, Git",N/A,N/A,N/A,$50K - $65K (Employer est.)
Full Stack Web Developer,HarrisData,"Brookfield, WI","Operating systems, CSS, Software troubleshooting, Web development, DB2",N/A,"3+ years, 3 years",N/A,$75K (Employer est.)
Software Test Engineer,NetAcquire Corporation,"Kirkland, WA","Network administration, Computer science, TCP, Rust, XML","degree, bachelor, education, certificate",2 years,N/A,$88K - $106K (Employer est.)
Software Developer,Active911,"Philomath, OR","Node.js, Cassandra, iOS, Git, .NET",degree,"3+ years, 3 years",N/A,$77K - $112K (Employer est.)
Manager Software Engineering 2,Northrop Grumman,"Melbourne, FL","Jira, CI/CD, Management, Bamboo, Military","degree, education, master, bachelor","7 years, 9 years",N/A,$135K - $203K (Employer est.)
Software Engineer,Autient,"Brighton, MI","Computer science, MATLAB, Internet of things, C++, C","degree, bachelor",5+ years,N/A,N/A
Senior Software Engineer (6+ years C/C++ Programming),"VOCAL Technologies, Ltd.","Buffalo, NY","TCP, Signal processing, Analysis skills, C++, C","education, phd, degree, master, bachelor","10+ years, 6 years, 34 years",senior level,$90K - $120K (Employer est.)
Machine Learning Engineer – MRI Imaging Segmentation,Expert Radiology,Remote,"TensorFlow, Kubernetes, Databases, AWS, DICOM","graduate, degree, education",N/A,N/A,$50.00 - $65.00 Per Hour (Employer est.)
Software Engineer,Steelgate LLC,"Fort Shafter, HI","Computer science, DevOps, DoD experience, Java, SQL","graduate, degree, education",N/A,N/A,$57K - $101K (Glassdoor est.)
Software Security Engineer,Celink,Remote,"Computer science, Node.js, React, DevOps, LAN","degree, certification, education, bachelor","5+ years, many years, have-5+ years",N/A,$90K - $115K (Employer est.)
Software Developer,"Culver Franchising System, LLC","Prairie du Sac, WI","CI/CD, Azure, Node.js, Software troubleshooting, React","degree, bachelor",2-4 years,N/A,$75K - $85K (Employer est.)
Junior Automation Engineer (Entry-Level),Corvid Technologies LLC,"Mooresville, NC","Computer science, Management, Software troubleshooting, Software deployment, OOP","education, phd, degree, master, bachelor",N/A,N/A,$81K - $104K (Glassdoor est.)
Junior Backend Web Developer,First Community Credit Union of Oregon,"Coquille, OR","Git, SOAP, PHP, REST, Data entry","associate, degree, education, diploma",two years,N/A,$23.00 - $29.00 Per Hour (Employer est.)
Computing & Software Systems Engineer (TDD ArchSS),CRL Technologies,"Huntsville, AL","Test-driven development, Math, Systems engineering","associate, degree, education, bachelor","(6) years, (4) years",N/A,N/A
Software Engineer (Java),"Komprise, Inc.","Campbell, CA","Computer science, Elasticsearch, Data mining, SAS, Data structures",N/A,N/A,N/A,$110K - $180K (Employer est.)
Senior Software Engineer – Lead the Development of WiddyUP 2.0,WiddyUP,"Austin, TX","CI/CD, Node.js, React, Kubernetes, DevOps",N/A,5+ years,N/A,$135K - $150K (Employer est.)
Frontend UI Engineer,WeInfuse,"Austin, TX","Web design, CSS, React, Docker, JavaScript",degree,"4 years, 5+ years",N/A,$90K - $110K (Employer est.)
Web Developer,Isaacson Foundation,"Gallatin, TN","Web accessibility, Web design, CSS, Web development, Responsive web design","associate, degree, education, bachelor",3+ years,N/A,$85K - $105K (Employer est.)
Senior Software Test Engineer,Tresle.ai,"Redwood City, CA","Management, Node.js, Business analysis, Test automation, Performance testing",N/A,N/A,N/A,$100K - $125K (Employer est.)
Junior IoT Engineer,Aceolution,"Boulder, CO","Bilingual, Mandarin, Growing experience, Internet of things, English","graduate, degree, master, bachelor",1-3 years,N/A,$30.00 - $75.00 Per Hour (Employer est.)
Software Test Engineer,Bailey Consulting Services,Texas,"Computer science, Analysis skills, C++, Software development, Software testing","degree, bachelor",2+ years,N/A,$65.00 - $75.00 Per Hour (Employer est.)
Senior Software Engineer (SAP Commerce / Hybris),Universal Orlando,"Orlando, FL","Hybris, SAP, Software development","degree, bachelor",2+ years,N/A,$74K - $135K (Glassdoor est.)
DevOps Engineer/Developer,"Stottler Henke Associates, Inc.","San Mateo, CA","Knowledge management, Management, Node.js, Kubernetes, WordPress","degree, bachelor",2+ years,N/A,$133K - $146K (Employer est.)
Website Developer,The American Kidney Fund,"Rockville, MD","Search engines, Website maintenance, Drupal, CSS, Content management systems","degree, education, master, bachelor","2+ years, 2 years",N/A,$95K - $105K (Employer est.)
Software Engineer (Aircraft Systems) - TRU Simulation,TRU Simulation,"Lutz, FL","Computer science, Software troubleshooting, Analysis skills, C, Software development","degree, education, bachelor",2 years,N/A,$51K - $78K (Glassdoor est.)
Principal Software Engineer,Liberty Mutual,"Plano, TX","Cloud architecture, Node.js, React, MongoDB, AWS","education, degree, certification, master, bachelor",N/A,N/A,$117K - $207K (Employer est.)
Full Stack Developer,Protalus,"Tualatin, OR","CSS, Web development, Git, E-commerce, Application development","degree, bachelor","4-5 years, 4 years",N/A,$85K - $95K (Employer est.)
Cloud Engineer- AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
Nuclear Methods Software Engineer,Talascend LLC,"Bellevue, WA","Fortran, Analysis skills, C++, Packaging, ASME codes & standards","degree, phd",3+ years,N/A,$84.00 - $110.00 Per Hour (Employer est.)
Junior Marketing Web Developer,Unblinded,"Paramus, NJ","Email marketing, WordPress, Salesforce, Zendesk, IT support",master,2 years,N/A,$40K - $65K (Employer est.)
Web Developer,Al-Furqaan Foundation,"Romeoville, IL","Urdu, Web design, Adobe Photoshop, CSS, WordPress",N/A,"2 years, 3 years",N/A,$20.00 - $25.00 Per Hour (Employer est.)
Software Engineer,"DuCharme, McMillen & Associates, Inc.","Fort Wayne, IN","CSS, React, Database development, Relational databases, C#","degree, education, bachelor",1-3 years,N/A,N/A
Experienced Node.js Developer,accept.blue,"Lakewood, NJ","CI/CD, Node.js, DevOps, English, SQL",N/A,"3+ years, 3 years",N/A,$80K - $120K (Employer est.)
Mid-level Software Developer,Leidos,"Huntsville, AL","Image processing, Analysis skills, C++, Software development, Linux","degree, education, master, bachelor","2-6 years, 4-8 years",mid-level,$85K - $154K (Employer est.)
Software Assurance/Formal Methods Developer,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD","Rust, Writing skills, Encryption, Java, Analysis skills","education, ph.d, certification, master, bachelor","4+ years, 7+ years",N/A,$90K - $230K (Employer est.)
Software Engineering Manager (English/Japanese Bilingual),"Fixstars Solutions, Inc.","Irvine, CA","Bilingual, Computer science, English, Japanese, C++","education, bachelor",3 years,N/A,$97K - $146K (Employer est.)
Software Manufacturing Engineer,ASMPT SMT,"Billerica, MA","Computer science, XML, English, C, Quality control","degree, education",5+ years,N/A,$92K - $120K (Glassdoor est.)
"Senior Software Systems Engineer-NIWCSan Diego, CA","Strategic Technology Institute, Inc. (STi)","San Diego, CA","Program management, Software troubleshooting, System architecture, C++, C","degree, master, bachelor",8 years,N/A,$180K - $210K (Employer est.)
Automation Controls Engineer,"Advanced Robotics and Controls, LLC","DuBois, PA","Microsoft Excel, Fanuc, System design, Programmable logic controllers, Organizational skills","degree, education, bachelor",N/A,N/A,N/A
"Senior Platform / Backend Engineer (Go, Python)",Benzinga,"Detroit, MI","CI/CD, Authentication, Elasticsearch, Go, Node.js",N/A,N/A,N/A,N/A
AI Software Engineer,Entergy Corporation,"The Woodlands, TX","Azure, Writing skills, Data structures, System design, Git","associate, degree, education, bachelor","2+ years, 2-4 years",N/A,N/A
Sr. Software Engineer - Computational Social Science,University of Miami,"Miami, FL","Data mining, R, Research, Machine learning, Natural language processing","graduate, education, phd, doctor",two years,N/A,$100K - $130K (Employer est.)
Sr Software Engineer (Salesforce),"The Travelers Companies, Inc.","Atlanta, GA","APIs, Leadership, Communication skills","degree, education, bachelor","three years, 160 years, five years",N/A,$136K - $224K (Employer est.)
Software QA Engineer I (Programmer),Open Dental Software,"Salem, OR","Microsoft Windows Server, C#, Windows, Java, MySQL","degree, education, bachelor","three years, 160 years, five years",N/A,$35.00 Per Hour (Employer est.)
Software Systems Engineer,Leidos,"North Charleston, SC","Microsoft Windows Server, System administration, Oracle, Enterprise software, Solaris","degree, certification, education, bachelor","2+ years, 5+ years, 4+ years",N/A,$68K - $122K (Employer est.)
Computing & Software Systems Engineer (TDD ArchSS),CRL Technologies,"Lexington Park, MD","Test-driven development, Math, Systems engineering","degree, certification, education, bachelor","2+ years, 5+ years, 4+ years",N/A,N/A
Software Test Engineer,"Total Computing Solutions of America, Inc.","The Colony, TX","Jira, TCP, Management, Software troubleshooting, Social work",N/A,N/A,N/A,$55K (Employer est.)
HPC Software Integration Engineer,BAE Systems,"Annapolis Junction, MD","Computer science, Windows, Analysis skills, IT, Linux","education, degree, certification, master, bachelor","10 years, education/ years, 2 years, 5 years",N/A,$137K - $232K (Employer est.)
Software Test Engineer,Leidos,"Huntsville, AL","Jira, SAFe, Configuration management, Test automation, Git","education, degree, certification, master, bachelor","10 years, education/ years, 2 years, 5 years",N/A,$85K - $154K (Employer est.)
Mission Management Software Integration Engineer,Bell Textron Inc.,"Fort Worth, TX","Software development, Agile","degree, certification, bachelor","30 years, plus years, 3 years",N/A,$79K - $113K (Glassdoor est.)
Digital Assets Engineer,Fidelity Investments,"Westlake, TX","Encryption, Test-driven development, Java, Product development, Software development","associate, certification, bachelor",3+ years,N/A,$74K - $94K (Glassdoor est.)
Software Engineer,Lowe's,"Charlotte, NC","CI/CD, Computer science, React, Sales, Software deployment","associate, degree, education, bachelor","100 years, 2 years",N/A,$75K - $143K (Employer est.)
C# .NET Developer (No Sponsorship/ No Remote),Town Fair Tire,"East Haven, CT","Jira, AJAX, ASP.NET, Computer science, CSS","degree, bachelor",2-4 years,N/A,$47K - $80K (Glassdoor est.)
Application Support Developer,Buc-ee's,"Lake Jackson, TX","Microsoft Windows Server, JBoss, Computer science, Microsoft Excel, CSS","degree, bachelor",2+ years,N/A,$65K - $97K (Glassdoor est.)
Senior Software Developer,Old Dominion University Research Foundation,"Suffolk, VA","R, Research, Supervising experience, Project management, JavaScript","education, undergraduate, m.s., associate, degree, graduate",5+ years,N/A,$80K - $95K (Employer est.)
"Software Engineer, Media",Apple,"Cupertino, CA","Computer science, Operating systems, Management, iOS, Objective-C","education, undergraduate, m.s., associate, degree, graduate",5+ years,N/A,$143K - $264K (Employer est.)
Software Engineer II,Microsoft,"Redmond, WA","C#, System design, Windows, Microsoft Office, Java","degree, master, bachelor","2+ years, two years, 4+ years",N/A,$98K - $209K (Employer est.)
Senior Software Engineer,Mastercard,"O Fallon, MO","DB2, Information security, Java, Microservices, Distributed systems",master,N/A,N/A,$115K - $184K (Employer est.)
Database DevOps Engineer,Lender Price,Remote,"CI/CD, Gradle, Ansible, DevOps, Git",N/A,3 years,senior level,$101K - $108K (Employer est.)
"Senior Software Engineer, Digital Vehicle Marketplace",Credit Acceptance,Remote,"AJAX, Data modeling, JUnit, Waterfall, DevOps","education, associate, degree, certification, bachelor","3 years, 5 years",N/A,$130K - $191K (Employer est.)
Robot & PLC Programmer,DYCO INC,"Bloomsburg, PA","Mechanical engineering, Mechanical design, Fanuc, Electrical engineering, Microsoft Office",b.s.,N/A,entry level,$68K - $104K (Glassdoor est.)
Senior Software Engineer (Front-End),Carbon Robotics,"Seattle, WA","Software troubleshooting, React, Machine learning, AI, TypeScript",doctor,5+ years,mid level,$150K - $195K (Employer est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Full Stack Engineer,Apple,"Cupertino, CA","Node.js, CSS, React, Kubernetes, Software deployment",education,N/A,N/A,$122K - $215K (Employer est.)
Microgrid Automation Engineer III,G&W Electric,"Bolingbrook, IL","Microsoft Word, Pricing, Windows, Analysis skills, Organizational skills","degree, bachelor",7+ years,N/A,$84K - $109K (Employer est.)
API-Workflow Developer,CobbleStone Software,"Lindenwold, NJ","Microsoft Powerpoint, Microsoft Word, ASP.NET, Microsoft Excel, MVC","degree, education","2 years, 3 years",N/A,$45K - $55K (Employer est.)
PeopleSoft Software Developer IV,"One Zero Solutions, LLC","North Charleston, SC","Jira, Computer science, Oracle, Analysis skills, PeopleSoft","degree, certification, education","seven years, 7 years, 5 years",N/A,$91K - $126K (Glassdoor est.)
.NET Software Engineer,Client Command,"Cumming, GA","CI/CD, Kanban, .NET Core, C#, .NET","degree, certification, education","seven years, 7 years, 5 years",N/A,$93K - $124K (Glassdoor est.)
"Research Software Developer, Airspace Simulation Systems","Analytical Mechanics Associates, Inc.","Hampton, VA","Jira, Computer science, TCP, Node.js, Data structures",associate,"60 years, 5 years",N/A,$90K - $136K (Glassdoor est.)
"Software Development Engineer, AWS Region Services","Amazon Development Center U.S., Inc.","Arlington, VA","Computer science, AWS, Mentoring, Software development, S3",associate,"60 years, 5 years",N/A,$151K (Employer est.)
Software Engineer - Adobe,Costco Wholesale,"Seattle, WA","CI/CD, Google Docs, Oracle, Management, React","degree, bachelor","2 years, 1+ years",N/A,$105K - $225K (Employer est.)
