Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Machine Learning Engineer - Computer Vision,TikTok,"San Jose, CA","Law, Computer Science, Applied Mathematics, Machine learning, Natural language processing, AI, Communication skills, Python","Bachelor of Science, Master's degree, Bachelor's degree",2 years,Mid-level,"$194,000 - $355,000 a year"
"Computer Vision Engineer, Sr Staff",Lockheed Martin,"Roxborough, CO","Computer science, MATLAB, Computer vision, TS/SCI, C++, AI, Leadership, Python","Doctoral degree, Master's degree, Doctor of Philosophy",5 years,Senior level,"$150,800 - $265,880 a year"
Computer Vision/Machine Learning Engineer (PhD Graduate),Dandy,Remote,"2D animation, Computer Science, PyTorch, Computer vision, Machine learning, Deep learning, Physics, Open source contribution, AI, Python","Doctoral degree, Doctor of Philosophy",3 years,Senior level,"$145,000 - $162,000 a year"
"Research Scientist, Computer Vision for Generative AI (PhD)",Meta,"Menlo Park, CA","Rapid prototyping, TensorFlow, Computer science, Computer Science, PyTorch, Computer vision, Research, Machine learning, Quality control, Computer Engineering, Natural language processing, Software development, GitHub, Computer skills, Open source contribution, Research data collection, AI, Computer graphics","Doctoral degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,"$117,000 - $173,000 a year"
"Applied Scientist , Customer Engagement Technology",Amazon.com Services LLC,"Seattle, WA",N/A,N/A,N/A,N/A,"$136,000 - $223,400 a year"
Computer Scientist,U.S. Coast Guard,"New London, CT","Computer science, Management, Computer Science, Calculus, R, Machine learning, Organizational skills, AI",Bachelor's degree,N/A,Mid-level,"$83,426 - $129,926 a year"
AI Perception Algorithm Engineer/Scientist,Black Sesame Technologies Inc,"San Jose, CA",N/A,N/A,N/A,N/A,"$130,000 - $400,000 a year"
Research Scientist – Sustainable and Resilient Power Systems,Siemens,"Princeton, NJ","MATLAB, Engineering, English, Research, Application development, C++, Programmable logic controllers, EMT experience, Cloud development, Simulink, Research & development, Communication skills, Python, PSS/E",Master's degree,3 years,Senior level,"$90,510 - $155,160 a year"
Research Engineer - Machine Learning for Behavioral AI,Oculus,"Redmond, WA","Computer science, Computer Science, Signal processing, PyTorch, Computer vision, R, Research, C++, Machine learning, Deep learning, Computer Engineering, OpenCV, Software development, Unity, AI, Machine learning frameworks, Python","Doctoral degree, Bachelor's degree, Doctor of Philosophy",2 years,Senior level,$70.67 an hour
Software Engineer - Computer Vision,Verkada,"San Mateo, CA","TensorFlow, Computer science, Computer Science, Data structures, Research, C++, Software development, Agile, Keras, Caffe",Bachelor's degree,2 years,Mid-level,"$130,000 - $300,000 a year"
"Research scientist (Robotics, AI)",Dexmate,"Santa Clara, CA","TensorFlow, Mechanical engineering, Law, Computer Science, PyTorch, Research, Deep learning, Model training, Machine learning libraries, AI, Robotics, Robotics, Communication skills, Python","Doctoral degree, Doctor of Philosophy",3 years,Senior level,N/A
Applied AI Scientist,ZS,"Bellevue, WA","Social listening, Data mining, Big data, Machine learning, Text mining, Regression analysis, AI, Communication skills, Python, Analytics","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,N/A
Cryptanalytic Computer Scientist,GliaCell Technologies,"Annapolis Junction, MD","Microsoft Excel, Full-stack development, DevOps, C++, Machine learning, Software development, Agile, AI, Communication skills, Python",N/A,5 years,Senior level,"$115,000 - $190,000 a year"
Academic Research Assistant (Mathematics)- AI Trainer,DataAnnotation,"Oxnard, CA","Calculus, English, Data science, AI","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Entry level,From $40 an hour
Senior Computer Vision Engineer,Verus Research,United States,"TensorFlow, Signal processing, PyTorch, Computer vision, Algorithms, C++, Machine learning, Object detection, Deep learning, Electrical Engineering, Communication skills, Python",Master's degree,5 years,Senior level,"$130,000 - $180,000 a year"
Machine Learning Research Engineer - Computer Vision/Computational Photography,Apple,"Cupertino, CA","Photography, TensorFlow, PyTorch, Computer vision, C++, C, Machine learning, Deep learning, Communication skills, Python","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,"$143,100 - $264,200 a year"
"Software Engineer, Computer Vision",SpaceX,"Hawthorne, CA",N/A,N/A,N/A,N/A,"$120,000 - $170,000 a year"
Research and Development Engineer,Penn State University,"University Park, PA","MATLAB, Signal processing, Aerospace Engineering, Analysis skills, C++, C, Python","Master's degree, Bachelor's degree",2 years,Mid-level,"$86,300 - $164,000 a year"
"Research Scientist- Foundation Model, Generative AI",ByteDance,"San Jose, CA","Computer vision, Research, Algorithms, C++, C, Machine learning, Natural language processing, AI, Python",N/A,1 year,Senior level,"$136,800 - $205,000 a year"
Staff Software Algorithm Engineer,Omnivision,"Santa Clara, CA","Computer science, MATLAB, Computer vision, C++, C, Organizational skills, Computer skills, Zigbee","Doctoral degree, Master's degree, Doctor of Philosophy",6 years,Senior level,"$150,000 - $180,000 a year"
Research Scientist - Artificial Intelligence,GE Vernova,"Niskayuna, NY","Law, Computer Science, Writing skills, Machine learning, Computer Engineering, GitHub, Intelligence experience, AI, Graph databases, Python","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$85,600 - $140,000 a year"
Generative AI Research Scientist,CENTRIC SOFTWARE INC,Remote,"Computer science, Research, Machine learning, Organizational skills, AI, Leadership, Communication skills, Python, Generative AI","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$158,000 - $250,000 a year"
"Staff ML Engineer, Perception Foundation Model",Waymo,"Mountain View, CA","Law, Writing skills, Algorithms, Machine learning, Deep learning, Supervised learning","Doctoral degree, Doctor of Philosophy",10 years,Senior level,"$226,000 - $286,000 a year"
Applied AI/ML Research Scientist,MIT Lincoln Laboratory,"Lexington, MA",N/A,N/A,N/A,N/A,N/A
AI Research Scientist Graduate (Applied Machine Learning) - 2024 Start (PhD),ByteDance,"San Jose, CA","Machine learning, Computer Engineering, Natural language processing, AI, Communication skills","Doctoral degree, Doctor of Philosophy",N/A,Entry level,"$136,800 - $205,000 a year"
Principal Research Scientist,Microsoft,"Redmond, WA","Computer science, Visual Studio, Research, GitHub, Intelligence experience, AI",Doctoral degree,3 years,Senior level,"$137,600 - $294,000 a year"
AI Robotics Research Engineer,Nimble Robotics,"San Francisco, CA","Computer science, System architecture, Deep learning, AI, Robotics","Master's degree, Master of Science",N/A,Senior level,"$160,000 - $220,000 a year"
Applied Research Scientist - Computer Vision,Ambient.ai,"San Francisco Bay Area, CA","TensorFlow, Computer science, RNN, Computer Science, Computer vision, Software deployment, Theano, Research, C++, Math, C, Machine learning, Deep learning, CNN, AI, Python, Caffe","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,"$180,000 - $200,000 a year"
"Early Career Computer Science - Astrodynamics / Algorithm Development, Onsite",Sandia National Laboratories,"Albuquerque, NM","MATLAB, Computer Science, Data analysis skills, Git, Windows, DoD experience, Java, Algorithms, Analysis skills, C++, Q Clearance, Machine learning, Software development, Linux, TS/SCI with Polygraph, Communication skills, Python","High school diploma or GED, Bachelor's degree, Associate's degree",4 years,Entry level,"$99,400 - $193,600 a year"
3D Perception / Computer Vision Algorithm Engineer,RIOS Intelligent Machines Inc.,"Menlo Park, CA",N/A,N/A,N/A,N/A,"$180,000 - $250,000 a year"
AI Researcher,CardinalTalent,Remote,"TensorFlow, Reinforcement learning, PyTorch, Software deployment, Research, C++, Machine learning, Distributed systems, Distributed computing, AI, Python",N/A,N/A,Senior level,"Up to $1,000,000 a year"
Computer Scientist/Systems Analyst,Objectstream,"Washington, DC","Microsoft Powerpoint, Computer science, Microsoft Excel, Engineering, Mathematics, Microsoft Office, C, IT, Information Technology",Bachelor's degree,3 years,Mid-level,N/A
Machine Learning Research Scientist,d-Matrix,"Santa Clara, CA","GPU programming, Computer Science, PyTorch, Data structures, Quantization, Algorithms, Analysis skills, C++, C, Machine learning, Deep learning, Computer Engineering, Data science, AI, Python","Doctoral degree, Doctor of Philosophy",3 years,Senior level,"$180,000 - $300,000 a year"
Machine Learning Research Scientist,Peraton,"College Park, MD","TensorFlow, Computer science, Signal processing, PyTorch, Research, Java, C++, C, Machine learning, Computer networking, Training & development, Keras, Machine learning frameworks, Python, 4G/LTE","Master's degree, Bachelor's degree",2 years,Entry level,"$80,000 - $128,000 a year"
AI Planning Research Scientist,Peraton,"Silver Spring, MD","CI/CD, Go, TS/SCI, Git, Research, C++, Docker, C, SVN, Assembly language, Network protocols, Computer networking, Linux, Threat intelligence, AI, Python","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",Under 1 year,Senior level,"$112,000 - $179,000 a year"
"Applied Scientist, Learned Systems Group","Amazon Web Services, Inc.","Santa Clara, CA",N/A,N/A,N/A,N/A,"$136,000 - $223,400 a year"
Sr R&D Engineer on Computational Geometry,"Lorentz Solution, Inc","Santa Clara, CA","Computer Science, Applied Mathematics, C++, Math, C, Geometry, Software development","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,"From $96,000 a year"
Computer-Aided Drug Design AI Project Lead,Novartis,"Cambridge, MA","Laboratory experience, Machine learning, Chemistry, Data science, Data visualization, AI, Communication skills","Doctor of Computational Chemistry, Doctoral degree, Doctor of Chemistry, Doctor of Philosophy",3 years,Senior level,"$132,300 - $245,700 a year"
Senior Applied Researcher,Microsoft,"Redmond, WA","Visual Studio, Research, GitHub, AI",Doctoral degree,2 years,Senior level,"$117,200 - $250,200 a year"
Research and Software R&D Engineer,Siemens,"Wilsonville, OR","Computer science, Research, C++, Machine learning, Research & development, Communication skills, Python","Doctoral degree, Doctor of Philosophy",5 years,Senior level,"$105,100 - $189,200 a year"
Principal Researcher - Computer Agent,Microsoft,"Redmond, WA",N/A,N/A,N/A,N/A,"$137,600 - $294,000 a year"
AIML - Research Scientist/Engineer (Robotics),Apple,"Santa Clara, CA","TensorFlow, Reinforcement learning, Computer Science, PyTorch, Computer vision, CAD, PCB, C++, Machine learning, SolidWorks, Manufacturing, AI, Robotics, Robotics, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,"$143,100 - $264,200 a year"
"MTS, Applied Scientist",Delphina,"San Francisco, CA","Law, Spark, Snowflake, Pandas, Jupyter, Machine learning, Data management, Feature extraction, Manufacturing, AI",N/A,N/A,Senior level,N/A
Research Scientist,Ataraxis AI,"New York, NY","Statistics, AIX, PyTorch, Survival analysis, Machine learning, Deep learning, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$120,000 - $210,000 a year"
"Fall 2025 - Spring 2026 UMD-College Park & UIUC Incubator Labs, Academic Year Cohort",Capital One,"McLean, VA","CI/CD, Computer science, Computer Science, Relational databases, Laboratory experience, Git, Databases, AWS, Machine learning, Deep learning, Computer Engineering, Natural language processing, Data analytics, CPT coding, GitHub, Open source contribution, AI, Python",N/A,1 year,Entry level,N/A
"Research Scientist, 3D Generative AI",Meta,"Burlingame, CA","Computer science, Computer Science, Computer vision, Algorithms, Machine learning, Computer Engineering, GitHub, Open source contribution, AI, Robotics, Generative AI, Load & unload","Doctoral degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,"$147,000 - $208,000 a year"
"Research Scientist, Digital Humans - New College Grad 2025",NVIDIA,"Santa Clara, CA","Rapid prototyping, TensorFlow, Computer Science, PyTorch, Research, C++, Machine learning, Computer skills, Model training, AI, Communication skills, Python, Computer graphics","Doctoral degree, Doctor of Philosophy",N/A,Senior level,"$160,000 - $258,750 a year"
Postdoctoral Research Associate,Princeton University,"Princeton, NJ","Mechanical Engineering, English, Julia, Machine learning, Jenkins, Energy modeling, Communication skills, Python","Doctoral degree, Doctor of Philosophy",N/A,Senior level,N/A
"Research Engineer, Applied AI",Aleph,Remote,N/A,N/A,N/A,N/A,"$147,000 - $245,000 a year"
"Applied Scientist, Amazon Robotics",Amazon.com Services LLC,"Santa Clara, CA","Data mining, Computer vision, Data structures, Java, Algorithms, C++, Machine learning, Distributed systems, Deep learning, Algorithm design, APIs, Distributed computing, AI, Robotics, Python","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$136,000 - $223,400 a year"
"Senior Staff Research Scientist, Google Research",Google,"New York, NY","Computer science, Data mining, Computer Science, Data structures, Research, Natural language processing, Organizational skills, Leadership","Doctoral degree, Doctor of Philosophy",2 years,Senior level,N/A
"AI Engineer, Computer Vision",Mytra,"South San Francisco, CA","PyTorch, Machine learning, Deep learning, Unity, AI, Python",N/A,N/A,Senior level,"$140,000 - $180,000 a year"
3D Perception/Computer Vision Algorithm Engineer,Apple,"Sunnyvale, CA",N/A,N/A,N/A,N/A,"$143,100 - $264,200 a year"
